,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
33,6831693,1,2,IlIlIlIlIlIl,protoss,,0,473,38,6,5762,1673726373
34,2195908,1,2,MindelVK,protoss,PSISTM,27,1210,65,55,5762,1673726373
35,8076443,1,2,CuKu,terran,lnFeS,0,765,18,11,5761,1674158380
36,9425229,1,2,Чикчирыбис,protoss,SSТ,0,218,21,14,5743,1673553571
37,2258831,2,2,Xistl,terran,,49,1167,90,71,5721,1673553571
38,149908,2,2,Чикчвикирбис,protoss,SSТ,44,1099,95,59,5709,1673553571
39,5986986,1,2,Iba,zerg,Heroes,0,848,28,25,5706,1674158380
40,2396004,2,2,Тикчирыбус,protoss,ТРАХ,0,1133,64,39,5704,1673726373
41,7590625,1,2,IIIIIIIIII,terran,,0,123,3,3,5702,1673812775
42,269097,2,2,EnigmA,protoss,НТТ,0,762,35,25,5693,1673899177
43,260927,1,2,garitos,zerg,ePunks,38,675,32,17,5691,1673726373
44,1073478,2,2,IlIlIlIlIlIl,protoss,,0,244,24,7,5675,1673553571
45,10203515,1,2,ToMyDownfall,terran,Ticket,54,419,17,9,5662,1673726373
46,10241116,1,2,Ashnazg,zerg,,28,1150,73,61,5653,1673553571
47,1899690,2,2,VasterMasya,terran,ТРАХ,0,940,27,13,5653,1674071978
48,8023251,1,2,SouLeer,zerg,,25,1188,85,44,5651,1673639972
49,5248289,1,2,Paxters,terran,TVD,75,1225,120,80,5649,1673553571
50,10254855,1,2,SonOfSerral,zerg,,59,1021,54,20,5648,1673553571
51,4731096,1,2,buyJUMIA,protoss,STOCK,0,322,15,17,5645,1673639972
52,1799612,2,2,LUDOED,terran,ТРАХ,0,397,19,11,5645,1673899177
53,9225291,1,2,BANANCHIK,protoss,,52,859,54,36,5621,1673553571
54,5360503,1,2,Highdra,protoss,,41,770,26,27,5616,1673639972
55,6748410,1,2,Fjant,zerg,TRotti,51,895,31,32,5607,1673553571
56,1910690,2,2,БАБОВНА,protoss,ТРАХ,59,646,48,37,5602,1673553571
57,6599270,1,2,TheSoonSoo,terran,,0,197,22,17,5601,1673553571
58,940480,2,2,YoungStar,protoss,Hаsu,0,605,14,13,5589,1673726373
59,513660,1,2,Angry,terran,,95,1104,80,46,5582,1673553571
60,10347138,1,2,lllIIllIIlll,zerg,,59,1104,143,109,5580,1673553571
61,3659149,1,2,June,terran,αX,0,551,20,18,5578,1674417574
62,2481621,2,2,WhiteNight,protoss,,55,1120,79,63,5574,1673553571
63,6508378,1,2,Infinity,protoss,St0rmG,66,781,38,17,5573,1673639972
64,7030108,1,2,РУСИЧ,protoss,ДШРГ,0,1157,66,51,5570,1673899177
65,2405363,2,2,IIIIIIIIIIII,protoss,ЧCВ007,0,527,20,14,5570,1674417574
66,9323735,1,2,IIIIIIIIIIII,terran,,63,903,37,18,5564,1673553571
67,1620842,1,2,TcUltimate,protoss,,58,274,44,35,5564,1673553571
68,10262337,1,2,SumProduct,zerg,,0,451,24,16,5553,1673812775
69,3057265,1,2,SharKRippeR,terran,CONGG,0,556,26,11,5547,1674417574
70,7969193,1,2,llllllllllll,terran,,0,355,27,20,5540,1673553571
71,8845720,1,2,HerpDerp,terran,Ęmƥïŗę,0,335,16,14,5540,1673812775
72,4253532,1,2,lorimbo,zerg,AiRǂ,0,248,14,18,5538,1674158380
73,2350870,1,2,TheNotorious,protoss,TRotti,0,1097,63,71,5506,1673899177
74,7438586,1,2,CONGGWinckel,zerg,,0,536,27,26,5505,1673812775
75,10372771,1,2,tengu,zerg,,71,1129,231,113,5504,1673553571
76,1446621,2,2,ShowDown,protoss,НТТ,70,1110,110,88,5491,1673553571
77,9869161,1,2,TheSentinel,protoss,,0,695,28,26,5482,1674244770
78,3886275,1,2,eGGz,zerg,,0,248,20,19,5478,1673553571
79,1744109,2,2,Lognarat,protoss,,0,613,53,33,5478,1673553571
80,2309782,2,2,IIIIIIIIIIII,zerg,,79,974,67,56,5473,1673553571
81,6852859,1,2,IlllIIIIllll,zerg,,0,616,22,15,5469,1674417574
82,1699827,2,2,llllllllllll,protoss,,0,639,16,1,5467,1674244770
83,10218204,1,2,Moondeer,zerg,lulu3,0,739,39,37,5441,1673985577
84,126257,2,2,MightyThor,protoss,DHiWe,102,1025,66,55,5435,1673553571
85,8886655,1,2,Рапунцель,terran,PaniC,96,1049,79,60,5434,1673553571
86,2144179,1,2,llllllllllll,zerg,,117,974,47,31,5431,1673553571
87,10318361,1,2,SugarWespe,zerg,,0,219,111,58,5425,1673553571
88,4971814,1,2,Seracis,protoss,Oath,82,912,41,34,5418,1673639972
