,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
184,10295377,1,1,Qrines,,zerg,0,374,18,12,4878.0,1673841574
185,3211503,1,1,OhrlRokK,LTK,protoss,183,357,30,16,4878.0,1673582378
186,351201,1,1,FEqualsMA,αX,protoss,0,402,18,12,4876.0,1673927977
187,3489121,1,1,FogOfWar,,zerg,0,235,19,11,4876.0,1673582378
188,10978323,1,1,ZeroEconomy,,zerg,0,241,19,11,4874.0,1673582378
189,11966263,1,1,ThEiNTeRNmaN,,terran,0,193,20,13,4872.0,1673582378
190,9957082,1,1,Sakura,mvcs,protoss,0,487,22,14,4871.0,1674359976
191,1600722,1,1,ElegancE,TGosuD,protoss,0,295,16,14,4870.0,1673582378
192,10231591,1,1,llllllllllll,,terran,0,385,22,13,4868.0,1673755172
193,4542965,1,1,IIIIIIIIIIII,,zerg,0,514,22,15,4867.0,1674359976
194,4053402,1,1,MoneyPrime,,protoss,0,421,33,28,4865.0,1674014379
195,10304052,1,1,Lico,,zerg,0,248,16,14,4865.0,1673582378
196,3071621,1,1,Ora,LTK,terran,162,619,64,57,4846.0,1673582378
197,809788,1,1,IIIIIIIIIIII,,protoss,151,632,59,51,4844.0,1673582378
198,2481800,1,1,starkiller,αX,random,0,565,25,27,4830.0,1674014379
